Grampa Simpson,"No, he's getting killed! He's gonna die on his feet!"
Moe Szyslak,I can't watch this. I gotta get out of here!
Marge Simpson,Somebody stop the fight! Where's the doctor?!
Dr. Nick Riviera,Kill him! Kill him!
Michael Buffer,It looks like it's all over. Tatum wants to finish this with one punch. And here it comes...
Michael Buffer,"Oh, my God! Simpson's manager has flown into the ring and is airlifting him out! Ladies and gentlemen, whatever dignity remained in boxing is literally flying out the window!"
Homer Simpson,Are you an angel?
Moe Szyslak,"Yes, Homer, I'm an angel. All us angels wear Farah slacks."
Homer Simpson,But you stopped the fight. Won't everyone be mad at you?
Homer Simpson,"Aaar, matey."
Moe Szyslak,"Ah, let 'em be mad. The only thing that matters to me is, you're safe."
Homer Simpson,
Moe Szyslak,Sorry.
Drederick Tatum,"Homer, your manager obviously loves you very much. Lucius, would you do that for me?"
LUCIUS,Absolutely I would. Now get in the van.
LUCIUS,"You couldn't even give me one lousy round, Moe! You will always be a loser! Now take your check for a hundred thousand dollars and get out of my sight."
Moe Szyslak,I don't need your stinkin' money!
Marge Simpson,"Oh, Homie, are you okay?"
Homer Simpson,I can't remember where we parked.
Marge Simpson,"Oh, that's all right. We'll just wait until everyone else leaves."
Bart Simpson,"I got your tooth, Dad!"
Homer Simpson,"Eh, not mine."
Marge Simpson,"Thank you, Moe. I know you gave up your dreams for Homer."
Moe Szyslak,"Well, what do dreams matter, Marge? I was able to stick up for a pal."
Moe Szyslak,"Well, so long, Springfield..."
Homer Simpson,Where are you going?
Moe Szyslak,"Oh, nowheres in particular. I just need some time to think."
Fan Man,"Hey, there you are... Gimme that contraption back... You said you were only takin' it for five minutes..."
,
Lisa Simpson,What a perfect outing for a beautiful autumn day!
Marge Simpson,I feel sorry for everyone who's cooped up inside watching the seventh game of the World Series!
Homer Simpson,"Yeah, they won't learn anything about apples today."
Park Ranger,"...And the cider mill operated continuously until 1941, when its workers left to fight in the Second World War. When they returned, the old girl was just as they'd left her -- only now, she was infested with thousands upon thousands of rats."
Tour Group,
Park Ranger,"Right. And if you listen real carefully, you can still hear them gnawing away at the apples and splashing around in the toilets. And that concludes this portion of the tour."
Conductor,"Attention, passengers. The train has been temporarily delayed because of a discarded couch on the tracks."
Park Ranger,"...one of the most historically significant fruit presses in this part of the state. Based on a German design, but modified for the larger American apples..."
Ned Flanders,"Well, if God didn't make little green apples -- it's Homer Simpson! How long have you been here?"
Homer Simpson,Twenty of the suckiest minutes of my life.
Ned Flanders,"Oh, suckin' down the cider, eh? Hey, word to the wise... season pass!"
Ned Flanders,"Pays for itself after the 16th visit. You know, most people don't know the difference between apple cider and apple juice. But I do. Now here's a little trick to help you remember..."
Ned Flanders,"If it's clear and yellow, you've got juice there, fellow! If it's tangy and brown, you're in Cider Town! Now there's two exceptions, and it gets kinda tricky here..."
Ned Flanders,"...Adirondack cider can be yellow if they're using late-season apples. And, of course, in Canada the whole thing's flip-flopped..."
Ned Flanders,"Oh, my. I better get you some cider."
Marge Simpson,"Next to spring and winter, fall is my absolute favorite season. Just look at all this beautiful foilage."
Lisa Simpson,"It's not foilage, Mom. It's foliage. Fo-li-age."
Marge Simpson,"That's what I said, foilage . It doesn't take a nucular scientist to pronounce foilage."
Lisa Simpson
C. Montgomery Burns,"Honestly, Smithers, I don't know why Harvard even bothers to show up. Heh. They barely even won."
Waylon Smithers,"Their cheating was even more rampant than last year, sir."
,
C. Montgomery Burns,"Well, I say let Harvard have its football and academics. Yale will always be first in gentlemanly club-life. Why, every friend I have I made right here."
Old Preppie,"Hallo, Burnsie! It's your old roomie, Dink!"
C. Montgomery Burns
,
C. Montgomery Burns,Steady... steady...
Waylon Smithers,"Oh-ho, nicely played, sir."
C. Montgomery Burns,"This may take a while, Smithers. Why don't you get drunk and stumble around comically for my amusement?"
Waylon Smithers,I'll be a one-man conga line.
Larry,"Hey, customers! Thank God! Papa needs a new pair of everything!"
Larry,"Hey, how ya doin'? Welcome to scenic Waynesport. And remember your visit with a googly-eyed walnut."
Larry,"How 'bout a googly-eyed rock? Some nice local squash candy? A stretched-out Pepsi bottle? Come on! If this stuff is too nice for ya, I've got some crap!"
Waylon Smithers,"Da, da, da ... Whoa-- Ow-- Where'd that lamp come from?... Whoa..."
Larry,"Hey, Casey Jones, where's this train headed?"
Conductor,Springfield.
Larry,"Yeah, yeah, what state?"
,
Marge Simpson,"I can honestly say that was the most fun I've ever had. The mill, the history, all that gorgeous foliage."
Marge Simpson,"I can't excape Lisa, our little walking libary!"
Homer Simpson,Can't they get a pole for that sign?
Bart Simpson,"That's a hitchhiker, Homer."
Homer Simpson,"Ooh, let's pick him up!"
Marge Simpson,No! What if he's crazy?
Homer Simpson,And what if he's not? Then we'd look like idiots.
Marge Simpson,We're not picking him up!
Homer Simpson,"Oh, yes we are!"
Marge Simpson,There's not enough room!
Homer Simpson,"Oh, yes, there is!"
Marge Simpson,I just don't think it's a good idea.
Homer Simpson,"And I think it's the best idea I've ever had! We're picking up the weirdo, and that's final."
,
Larry,"Hey, you folks are all right. Man, it was rough gettin' a ride out there. The only car that stopped was a hearse that thought I fell out. It was rough, I tell ya."
Marge Simpson,Careful of the apple pie on the seat.
Grampa Simpson,Uh-ohhh.
Marge Simpson,"Grampa, are you sitting on the pie?"
Grampa Simpson,I sure hope so.
,
Larry,"Hey, I'm looking for this guy. Anybody know who he is?"
Bart Simpson,"Yeah, sure, we know him. That's Mr. Burns."
Lisa Simpson,He tried to kill our puppies.
Marge Simpson,He sexually harassed me.
Grampa Simpson,He stole my fianc̩e.
Homer Simpson,He made fun of my weight.
Larry,"Okay, so there's been a little friction. Know his address?"
,
Larry,"Whoa, this guy's got more bread than a prison meatloaf. He's rich, I tell ya. I never seen a place with a walk-in mailbox. Hey, who am I talkin' to?"
Waylon Smithers,Yes?
Larry,"Yeah, uh, hi, my name is Larry. I'm here to see Mr. Burns."
Waylon Smithers,"Well, I hate to break it to you, ""Larry,"" but if Mr. Burns ever wants to see a stranger, he will observe him through a powerful telescope. Now if you'll --"
C. Montgomery Burns,"Smithers, what's going on? How dare you interrupt my lime rickey? State your business."
Larry,"Well, uh... sheesh, I-- I'm a little nervous here... What I'm trying to say is, I'm..."
C. Montgomery Burns,You're what? Selling light bulbs? Worried about the whales? Keen on Jesus? Out with it!
Larry,"Oh, Mr. Burns... I'm your son."
Larry,"Oh, and I stepped on one of your peacocks. You got a paper towel?"
C. Montgomery Burns,It's true. He is my son.
Larry,"Hey, now you're talking!"
Waylon Smithers,Good God!
Larry,"Ah, Pop, don't get me wrong, it's great to be here, but how's a guy like you wind up with a son like me?"
C. Montgomery Burns,"Ah, Larry, my lad, I've gone over this story in my mind a million times. It was 1941 -- the -- no, '39 -- my 25th Yale reunion..."
C. Montgomery Burns,"Who should appear but the unrequited love of my college years, Mimsy Bancroft...Of course, by then Mimsy had her share of wrinkles and a gray hair or two, but my adoring eyes saw past those minor imperfections to her 21-year-old daughter, Lily."
C. Montgomery Burns,I took Lily to the local cinematorium...
,
Marge Simpson,"Yay, Mom! All right, Mom!"
C. Montgomery Burns,"...where our passions were inflamed by Clark Gable's reckless use of the word ""damn."""
,
C. Montgomery Burns,"We sneaked into the nearby Peabody Museum. There under the smiling eyes of four stuffed Eskimos, we expressed our love physically, as was the style at the time."
Larry,"Well, how do you like that? I have been in a museum! So what happened with you and Ma?"
C. Montgomery Burns,"Oh, there was a terrible scandal. Lily's family forced her to give you up and bundled her off to a convent in the South Seas. I never heard from her again. But I prattle on -- tell me everything about your life."
Larry,"Oh, what's to tell? I was at the orphanage till I was 18, then I got my job at the souvenir stand. Oh, and once I saw a blimp."
C. Montgomery Burns,Well. You must be tired. Let me show you your room.
,
Larry,"Well, is this posh! Aw, Pop, nobody's ever been so nice to me!"
C. Montgomery Burns,"Yes... All right... Uh-huh... It's good to see you, too... Now then, in case you get bored, here's the playroom."
Willy Loman,You can't just eat the orange and throw the peel away -- a man's not a piece of fruit!
C. Montgomery Burns,"This show was supposed to close last week! Close this show! Close it, I say!"
Larry,"Hey, don't worry about it. You're all right."
,
Homer Simpson,
Larry,
Homer Simpson,"Hey, you're that hitchhiker! What are you doing here?"
Larry,"Learnin' the family business. I'm Larry Burns, the boss's son."
Homer Simpson,
Larry,"Hey, relax. I don't wanna work. I'm so lazy, I took lessons on the player piano."
Homer Simpson,"Wow, that's really lazy."
Larry,"Lazy? You're not kidding. I'm like a rug on Valium, I'm talkin' lazy."
Homer Simpson,So lazy.
,
C. Montgomery Burns,"I see. Well, I... Oh, you know, I just remembered it's time for my annual donation. I wonder how much I should give..."
Homer Simpson,"...and Larry and I have so much in common, Marge, way more than you and me. If I could be stranded on an island with anyone, it would definitely be Larry!"
Marge Simpson,I think we heard enough about Larry Burns for one evening.
Homer Simpson,Why? It's not like anything interesting happened to anyone else today.
Maggie Simpson
Larry,"Hey, Pop, this crowd is pretty swanky. I'm not gonna fit in here."
C. Montgomery Burns,"Nonsense, Larry, your blood is bluer than any of theirs! Just give them a snootful of the old Burns charm!"
C. Montgomery Burns,"Ooh, Admiral Carstairs, I'd like you to meet my son, Larry."
Larry,"Hey, Skipper, good to meet you. Where'd you start out, on the Merrimac? Hey, I should talk, I hope I look that good when I'm 200."
C. Montgomery Burns,"Larry, please, he's very sensitive about his age."
Wealthy Dowager,"Oh, Monty, this must be the son I've heard so much about! Larry, you must meet our daughter, the debutante. She came out last spring."
Larry,"Whoa! Put her back in, she's not done yet!"
C. Montgomery Burns,"Smithers, there's something a bit odd about young Larry. I can't quite put my finger on it."
Waylon Smithers,"Well, he is a bit rough around the edges, sir. One might blame his truly heroic intake of cocktails."
Larry,"Pull up a seat, Pop! You too, Chuckles! I mean, the food ain't great, but the portions are terrific."
Larry,"Hey, I'm kidding, relax. Hey, give my regards to Mrs. Boy-ar-dee."
C. Montgomery Burns,"A total lack of refinement. Smithers, send for the boys at Yale Admissions, huh?"
,
C. Montgomery Burns,"Well, did you meet Larry?"
Male Admissions Officer,"Oh, yes. He made light of my weight problem, then suggested my motto should be ""Semper Fudge."" At that point, he told me to ""relax."""
C. Montgomery Burns,How were his test scores?
Female Admissions Officer,"Let's just say this. He spelled ""Yale"" with a six."
Male Admissions Officer,"Well, frankly, test scores like Larry's would call for a very generous contribution..."
Male Admissions Officer,"For example, a score of 400 would require a donation of new football uniforms... 300: a new dormitory. And in Larry's case, we would need an international airport."
Female Admissions Officer,"Yale could use an international airport, Mr. Burns."
C. Montgomery Burns,Are you mad? I'm not made of airports! Get out!
C. Montgomery Burns,Summon my son at once!
Waylon Smithers,"Uh, it appears he's ""gone drinkin',"" sir."
C. Montgomery Burns
Larry,"Everybody go nuts, I'm buyin'! Hey, Handsome, send the bill to my dad."
Moe Szyslak,"Okay, but the last guy who charged a drink to Burns turned up in a landfill."
Barney Gumble,Yeah. But it was worth it!
Larry,"What's everybody in this burg have against my Dad? He's a pussycat. I tell ya, he's a doll-baby. Come on over, I'll show ya!"
,
Larry,"Oh, this is some party. If it gets any livelier, a funeral's gonna break out."
C. Montgomery Burns,"Quiet, you! Nobody likes a comedian!"
Larry,"Geez, come on, Dad, we got company. Make with the yakkety-yak-yak."
C. Montgomery Burns,"Oh, ""yakkety-yak-yak""... You, Foodbag -- do you have a son?"
Homer Simpson,"Yes, sir. I do."
C. Montgomery Burns,And is he a constant disappointment? Does he bring home nitwits and make you talk to them?
Homer Simpson,"Oh, all the time! Have you ever heard of this kid Milhouse? He's a little wiener who..."
C. Montgomery Burns,Fascinating. Goodnight.
Larry,"Dad, what's with you tonight? I mean, I'm gettin' frostbite over here..."
C. Montgomery Burns,"I'll tell you what's with me -- the humiliation of having a coarse, boorish, ignoramus for a son!"
Homer Simpson,"Eh, I should go."
